Orchestration architecture,Orchestration algorithm,Edge devices count,Tasks execution delay (s),Average execution delay (s),Tasks waiting time (s),Average waiting time (s),Generated tasks,Tasks successfully executed,Task not executed (No resources available or long waiting time),Tasks failed (delay),Tasks failed (device dead),Tasks failed (mobility),Tasks not generated due to the death of devices,Total tasks executed (Cloud),Tasks successfully executed (Cloud),Total tasks executed (Edge),Tasks successfully executed (Edge),Total tasks executed (Mist),Tasks successfully executed (Mist),Network usage (s),Wan usage (s),Lan usage (s), Total network traffic (MBytes), Containers wan usage (s), Containers lan usage (s),Average bandwidth per task (Mbps),Average VM CPU usage (%),Average VM CPU usage (Cloud) (%),Average VM CPU usage (Edge) (%),Average VM CPU usage (Mist) (%),Energy consumption (W),Average energy consumption (W/Data center),Cloud energy consumption (W),Average Cloud energy consumption (W/Data center),Edge energy consumption (W),Average Edge energy consumption (W/Data center),Mist energy consumption (W),Average Mist energy consumption (W/Device),Dead devices count,Average remaining power (Wh),Average remaining power (%), First edge device death time (s),List of remaining power (%) (only battery powered devices / 0 = dead),List of the time when each device died (s)
EDGE_ONLY,TRADE_OFF,2000,8702.524,0.182,16579.329,0.3468,48400,42886,0,5481,0,33,0,0,0,48400,42886,0,0,136198.1747999893,0.0,136198.1747999893,75377.13000004808,0.0,0.0,5.481771990806046,0.0641,0,11.0643,0,15.0797,0.0075,0,0,11.0425,1.5775,4.0372,0.002,0,33.7283,99.991,-1.0,[99.9856- 99.99893333333334- 99.9856- 99.9984- 99.998944- 99.99895466666668- 99.9856- 99.998944- 99.9984- 99.95866666666666- 99.9856- 99.9856- 99.95872- 99.95869333333333- 99.9856- 99.9856- 99.9984- 99.95866666666666- 99.9984- 99.95866666666666- 99.99895466666668- 99.998944- 99.998944- 99.95869333333333- 99.9984- 99.95869333333333- 99.95872- 99.9984- 99.9984- 99.998944- 99.99895466666668- 99.9984- 99.9856- 99.9856- 99.95869333333333- 99.95869333333333- 99.9856- 99.95869333333333- 99.9856- 99.95866666666666- 99.9984- 99.9984- 99.9984- 99.99893333333334- 99.9856- 99.998944- 99.95869333333333- 99.9984- 99.95866666666666- 99.998944- 99.95869333333333- 99.9984- 99.998944- 99.9984- 99.9984- 99.95869333333333- 99.95872- 99.9984- 99.9856- 99.9984- 99.9856- 99.9856- 99.9856- 99.998944- 99.9856- 99.95866666666666- 99.9984- 99.95885333333332- 99.95866666666666- 99.95866666666666- 99.9856- 99.9856- 99.99893333333334- 99.9856- 99.9984- 99.9856- 99.9856- 99.99893333333334- 99.95869333333333- 99.9856- 99.95866666666666- 99.95869333333333- 99.9984- 99.95866666666666- 99.998944- 99.99896533333333- 99.99896533333333- 99.99893333333334- 99.9856- 99.9856- 99.998944- 99.9984- 99.95872- 99.9984- 99.9856- 99.9856- 99.9984- 99.9856- 99.9856- 99.9984- 99.9856- 99.998944- 99.9856- 99.998944- 99.998944- 99.9856- 99.9984- 99.9856- 99.9984- 99.95869333333333- 99.9856- 99.9856- 99.998944- 99.9856- 99.9856- 99.95869333333333- 99.9984- 99.9984- 99.99895466666668- 99.998944- 99.95869333333333- 99.95869333333333- 99.95866666666666- 99.9984- 99.99895466666668- 99.9856- 99.9856- 99.95866666666666- 99.9856- 99.9984- 99.9856- 99.9984- 99.95869333333333- 99.9984- 99.998944- 99.9984- 99.9984- 99.9984- 99.998944- 99.9856- 99.95869333333333- 99.9856- 99.95869333333333- 99.95866666666666- 99.998944- 99.9984- 99.95869333333333- 99.9856- 99.95866666666666- 99.9984- 99.9856- 99.95866666666666- 99.9984- 99.99895466666668- 99.9984- 99.9984- 99.9984- 99.9856- 99.9856- 99.99893333333334- 99.99895466666668- 99.99893333333334- 99.9856- 99.95869333333333- 99.9856- 99.9984- 99.9984- 99.99895466666668- 99.9856- 99.9984- 99.9856- 99.9856- 99.99893333333334- 99.95866666666666- 99.95869333333333- 99.95874666666667- 99.9984- 99.998944- 99.9856- 99.9856- 99.95866666666666- 99.9856- 99.9984- 99.9856- 99.9984- 99.9856- 99.95866666666666- 99.95869333333333- 99.998944- 99.95869333333333- 99.9856- 99.9984- 99.9856- 99.9984- 99.95866666666666- 99.9984- 99.95872- 99.95869333333333- 99.95869333333333- 99.9984- 99.95872- 99.99895466666668- 99.99896533333333- 99.99895466666668- 99.95869333333333- 99.9856- 99.99895466666668- 99.9856- 99.95866666666666- 99.9856- 99.95866666666666- 99.9856- 99.95866666666666- 99.9984- 99.9856- 99.9856- 99.9856- 99.9984- 99.99893333333334- 99.9984- 99.998944- 99.9984- 99.99893333333334- 99.99893333333334- 99.9856- 99.9984- 99.998944- 99.9984- 99.9984- 99.95872- 99.9856- 99.9856- 99.95866666666666- 99.9984- 99.99893333333334- 99.9984- 99.99893333333334- 99.998944- 99.998944- 99.95869333333333- 99.95869333333333- 99.9984- 99.99893333333334- 99.9856- 99.99893333333334- 99.9984- 99.95866666666666- 99.99893333333334- 99.9856- 99.9984- 99.9856- 99.95866666666666- 99.95869333333333- 99.9856- 99.9856- 99.9984- 99.9984- 99.9856- 99.9984- 99.9856- 99.95869333333333- 99.9984- 99.95866666666666- 99.9856- 99.95874666666667- 99.9856- 99.99893333333334- 99.99893333333334- 99.9984- 99.9984- 99.99893333333334- 99.9856- 99.998944- 99.998944- 99.9856- 99.9984- 99.9856- 99.9856- 99.99893333333334- 99.95866666666666- 99.9856- 99.9984- 99.95866666666666- 99.998944- 99.95869333333333- 99.99893333333334- 99.95869333333333- 99.95869333333333- 99.99893333333334- 99.9856- 99.998944- 99.998944- 99.95866666666666- 99.9856- 99.99893333333334- 99.9856- 99.95869333333333- 99.9856- 99.99893333333334- 99.998944- 99.9856- 99.998944- 99.99893333333334- 99.9856- 99.9856- 99.95866666666666- 99.95866666666666- 99.9856- 99.9984- 99.9856- 99.95866666666666- 99.998944- 99.9856- 99.9984- 99.95872- 99.99893333333334- 99.9984- 99.9856- 99.9984- 99.95869333333333- 99.95869333333333- 99.9984- 99.95869333333333- 99.99893333333334- 99.95872- 99.95869333333333- 99.9856- 99.9856- 99.998944- 99.95866666666666- 99.9856- 99.99895466666668- 99.95866666666666- 99.9984- 99.9984- 99.9984- 99.9856- 99.99893333333334- 99.9856- 99.95866666666666- 99.9856- 99.9984- 99.95866666666666- 99.9856- 99.9984- 99.9856- 99.95869333333333- 99.998944- 99.998944- 99.99893333333334- 99.9984- 99.9984- 99.95866666666666- 99.9984- 99.99895466666668- 99.9856- 99.9984- 99.9856- 99.9856- 99.99893333333334- 99.9984- 99.99893333333334- 99.9856- 99.9984- 99.9856- 99.95874666666667- 99.95869333333333- 99.9856- 99.9856- 99.9984- 99.95869333333333- 99.95874666666667- 99.95866666666666- 99.95866666666666- 99.95869333333333- 99.95866666666666- 99.9984- 99.9856- 99.9984- 99.99893333333334- 99.95866666666666- 99.9856- 99.9984- 99.9984- 99.9984- 99.9984- 99.95874666666667- 99.95872- 99.9856- 99.95866666666666- 99.9856- 99.9856- 99.99893333333334- 99.9984- 99.9984- 99.9984- 99.998944- 99.99895466666668- 99.95866666666666- 99.95866666666666- 99.998944- 99.99893333333334- 99.9856- 99.95869333333333- 99.9856- 99.9984- 99.99893333333334- 99.99893333333334- 99.9984- 99.9856- 99.95869333333333- 99.998944- 99.9856- 99.9856- 99.9856- 99.9984- 99.95869333333333- 99.9856- 99.9856- 99.9856- 99.9984- 99.95866666666666- 99.99893333333334- 99.99893333333334- 99.998944- 99.998944- 99.9856- 99.9856- 99.95866666666666- 99.9856- 99.998944- 99.99893333333334- 99.95869333333333- 99.99895466666668- 99.99893333333334- 99.9856- 99.9984- 99.9984- 99.95869333333333- 99.9856- 99.99893333333334- 99.99893333333334- 99.99896533333333- 99.9984- 99.9856- 99.9856- 99.9984- 99.99893333333334- 99.9984- 99.95866666666666- 99.95866666666666- 99.9984- 99.9984- 99.9984- 99.9856- 99.95872- 99.9984- 99.99893333333334- 99.9856- 99.9984- 99.9856- 99.95866666666666- 99.9856- 99.99893333333334- 99.95869333333333- 99.9984- 99.9856- 99.9856- 99.95866666666666- 99.9984- 99.9856- 99.9856- 99.9856- 99.9984- 99.99893333333334- 99.95872- 99.9856- 99.95869333333333- 99.9856- 99.95869333333333- 99.99893333333334- 99.998944- 99.95866666666666- 99.95869333333333- 99.9856- 99.9984- 99.9984- 99.9856- 99.9856- 99.9856- 99.9856- 99.998944- 99.9984- 99.9984- 99.9856- 99.9856- 99.9856- 99.95866666666666- 99.9984- 99.9856- 99.99893333333334- 99.9856- 99.95866666666666- 99.998944- 99.95866666666666- 99.9856- 99.9856- 99.9856- 99.95869333333333- 99.9984- 99.9984- 99.9856- 99.99897600000001- 99.998944- 99.9856- 99.9856- 99.9984- 99.95866666666666- 99.95869333333333- 99.95869333333333- 99.99895466666668- 99.95869333333333- 99.9856- 99.998944- 99.9984- 99.9856- 99.9856- 99.9856- 99.9856- 99.9856- 99.9984- 99.99893333333334- 99.99895466666668- 99.9984- 99.95866666666666- 99.99893333333334- 99.95866666666666- 99.9856- 99.95866666666666- 99.99895466666668- 99.99893333333334- 99.99893333333334- 99.99895466666668- 99.9984- 99.9984- 99.9984- 99.9856- 99.99895466666668- 99.95866666666666- 99.9984- 99.9856- 99.99895466666668- 99.9856- 99.9984- 99.9856- 99.95866666666666- 99.9984- 99.95866666666666- 99.9984- 99.95866666666666- 99.9984- 99.9856- 99.9856- 99.95869333333333- 99.95866666666666- 99.9984- 99.9856- 99.9856- 99.95872- 99.95866666666666- 99.9856- 99.99895466666668- 99.95866666666666- 99.9984- 99.9984- 99.9984- 99.99893333333334- 99.998944- 99.9856- 99.9856- 99.95866666666666- 99.99895466666668- 99.99893333333334- 99.95866666666666- 99.9856- 99.9856- 99.95869333333333- 99.9856- 99.9984- 99.9856- 99.9856- 99.95872- 99.99895466666668- 99.9984- 99.998944- 99.9984- 99.9856- 99.9984- 99.9856- 99.95872- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0- 100.0],[]
